# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
11611.1,0.996931,0.00227142,6,63,0,-11513.9,-0.877093,0.881912,-0.569075,-0.312266,0.0704596,-0.611606,-0.520607,-0.0792203,1.11525,-0.42051,0.273878,0.00239934,-0.400481,-0.827501,1.90579,-1.28436,0.209161,-0.490921,-3.97827,0.72527,1.13676,-0.502589,0.335152,0.135501,0.0391454,-0.120575,-0.0355142,0.00202766,0.710187,0.886163,-0.877093,0.881912,-0.569075,-0.312266,0.0704596,-0.611606,-0.520607,-0.0792203,1.11525,-0.42051,0.273878,0.00239934,-5.40048,-0.827501,1.90579,-1.28436,0.209161,-0.490921,-8.97827,0.72527,1.13676,-0.502589,0.335152,0.135501,0.0391454,-0.120575,-0.0355142,0.00202766,0.710187,0.886163
11665,0.991964,0.00411501,5,31,0,-11603.1,-0.701152,0.913645,-0.366802,-0.209937,0.253677,-0.71513,-0.624702,-0.0449899,1.06453,-0.359922,0.176004,0.089676,-0.578025,-0.838547,1.84775,-1.1071,0.10742,-0.350636,-4.12831,0.785746,1.03508,-0.417796,0.282551,0.0471272,0.0217648,-0.0893874,-0.0414887,-0.0123646,0.791015,0.906084,-0.701152,0.913645,-0.366802,-0.209937,0.253677,-0.71513,-0.624702,-0.0449899,1.06453,-0.359922,0.176004,0.089676,-5.57803,-0.838547,1.84775,-1.1071,0.10742,-0.350636,-9.12831,0.785746,1.03508,-0.417796,0.282551,0.0471272,0.0217648,-0.0893874,-0.0414887,-0.0123646,0.791015,0.906084
11711.7,0.895754,0.00728656,4,15,0,-11649.6,-0.506012,1.09948,-0.312339,-0.0264187,0.0740432,-0.730402,-0.740596,-0.0839976,1.01273,-0.313599,0.158229,0.135477,-0.839845,-0.903364,1.71128,-0.955034,0.0878459,-0.196257,-4.21264,0.755878,1.05281,-0.342659,0.17122,0.0468424,0.0209875,-0.0876417,-0.0498193,0.00144563,0.767211,0.947694,-0.506012,1.09948,-0.312339,-0.0264187,0.0740432,-0.730402,-0.740596,-0.0839976,1.01273,-0.313599,0.158229,0.135477,-5.83985,-0.903364,1.71128,-0.955034,0.0878459,-0.196257,-9.21264,0.755878,1.05281,-0.342659,0.17122,0.0468424,0.0209875,-0.0876417,-0.0498193,0.00144563,0.767211,0.947694
11806.7,0.573062,0.00992659,5,31,0,-11695.8,-0.21461,1.19098,0.137438,0.0763533,0.130577,-0.725713,-0.896555,-0.0857199,0.871427,-0.11919,0.0104688,0.229504,-1.22115,-0.99508,1.51535,-0.754601,-0.0504547,0.0991637,-4.46588,0.78506,0.877834,-0.136777,-0.00284746,0.23695,0.0376733,-0.0728283,-0.0441418,0.00329164,0.883363,0.927844,-0.21461,1.19098,0.137438,0.0763533,0.130577,-0.725713,-0.896555,-0.0857199,0.871427,-0.11919,0.0104688,0.229504,-6.22115,-0.99508,1.51535,-0.754601,-0.0504547,0.0991637,-9.46588,0.78506,0.877834,-0.136777,-0.00284746,0.23695,0.0376733,-0.0728283,-0.0441418,0.00329164,0.883363,0.927844
11894.3,0.986247,0.00579835,5,31,0,-11794.6,-0.133822,1.12782,0.526631,0.123706,0.0550065,-0.379936,-0.957614,-0.0619646,0.728493,-0.110694,-0.107459,0.208754,-1.38973,-1.14492,1.20517,-0.749551,-0.178483,0.266611,-4.6226,0.886927,0.708295,-0.0924521,-0.0331061,0.24111,0.0233168,-0.0968945,-0.0491969,-0.0377097,0.857981,0.983975,-0.133822,1.12782,0.526631,0.123706,0.0550065,-0.379936,-0.957614,-0.0619646,0.728493,-0.110694,-0.107459,0.208754,-6.38973,-1.14492,1.20517,-0.749551,-0.178483,0.266611,-9.6226,0.886927,0.708295,-0.0924521,-0.0331061,0.24111,0.0233168,-0.0968945,-0.0491969,-0.0377097,0.857981,0.983975
11918.2,0.795798,0.00995039,4,15,0,-11874.9,0.00472976,1.11815,0.680683,0.112767,-0.0122961,-0.317438,-1.00806,-0.0751561,0.704835,-0.163766,-0.0682775,0.199277,-1.46344,-1.07802,1.2146,-0.713298,-0.352528,0.208098,-4.70087,0.833508,0.621456,-0.156255,0.00738357,0.248379,0.0155431,-0.0407405,0.0361661,0.0784763,0.875074,1.00165,0.00472976,1.11815,0.680683,0.112767,-0.0122961,-0.317438,-1.00806,-0.0751561,0.704835,-0.163766,-0.0682775,0.199277,-6.46344,-1.07802,1.2146,-0.713298,-0.352528,0.208098,-9.70087,0.833508,0.621456,-0.156255,0.00738357,0.248379,0.0155431,-0.0407405,0.0361661,0.0784763,0.875074,1.00165
12000.3,0.60277,0.010381,5,31,0,-11903.9,-0.0373122,1.01625,0.934095,-0.00533722,0.0702161,-0.018565,-1.1277,-0.0669038,0.498613,-0.0911598,-0.163706,0.174796,-1.74954,-1.13157,0.868015,-0.794985,-0.416248,0.313884,-4.8715,0.908681,0.40781,0.0444413,-0.167937,0.269327,0.0307335,-0.0334685,-0.0108937,0.028474,0.982342,0.906887,-0.0373122,1.01625,0.934095,-0.00533722,0.0702161,-0.018565,-1.1277,-0.0669038,0.498613,-0.0911598,-0.163706,0.174796,-6.74954,-1.13157,0.868015,-0.794985,-0.416248,0.313884,-9.8715,0.908681,0.40781,0.0444413,-0.167937,0.269327,0.0307335,-0.0334685,-0.0108937,0.028474,0.982342,0.906887
12011.6,0.831914,0.00661587,5,31,0,-11982.9,-0.0319894,0.962222,1.00608,-0.066604,0.0170947,0.0625417,-1.11447,-0.0303644,0.425467,-0.0817504,-0.178251,0.138009,-1.72394,-1.13153,0.787776,-0.859454,-0.3273,0.321203,-4.93444,0.966367,0.230391,-0.0205121,-0.209491,0.330176,0.0355309,0.0200077,0.0816112,0.0254088,1.00183,0.911282,-0.0319894,0.962222,1.00608,-0.066604,0.0170947,0.0625417,-1.11447,-0.0303644,0.425467,-0.0817504,-0.178251,0.138009,-6.72394,-1.13153,0.787776,-0.859454,-0.3273,0.321203,-9.93444,0.966367,0.230391,-0.0205121,-0.209491,0.330176,0.0355309,0.0200077,0.0816112,0.0254088,1.00183,0.911282
12023.2,0.720934,0.00757783,5,31,0,-11996.9,-0.0198728,1.06557,1.0215,0.00787328,-0.000224616,0.0876843,-1.1165,-0.0388868,0.363616,-0.105326,-0.183443,0.148869,-1.78906,-1.17403,0.547722,-0.84347,-0.260624,0.334086,-4.83881,0.98095,0.164946,-0.0446064,-0.300599,0.277932,0.0140932,-0.0548842,0.0379946,0.025255,0.992647,0.920795,-0.0198728,1.06557,1.0215,0.00787328,-0.000224616,0.0876843,-1.1165,-0.0388868,0.363616,-0.105326,-0.183443,0.148869,-6.78906,-1.17403,0.547722,-0.84347,-0.260624,0.334086,-9.83881,0.98095,0.164946,-0.0446064,-0.300599,0.277932,0.0140932,-0.0548842,0.0379946,0.025255,0.992647,0.920795
12038.4,0.963879,0.00655393,5,31,0,-12009.7,-0.0398342,0.992121,0.939314,-0.0304618,0.0536788,0.0246646,-1.21461,-0.0251371,0.270007,-0.0758898,-0.0417183,0.091302,-2.02118,-1.1099,0.287675,-0.717964,-0.160406,0.288828,-5.05333,0.943067,-0.0150748,0.0400691,0.0624676,0.119668,0.00974714,-0.0604073,0.0402509,0.0908315,0.955585,1.01616,-0.0398342,0.992121,0.939314,-0.0304618,0.0536788,0.0246646,-1.21461,-0.0251371,0.270007,-0.0758898,-0.0417183,0.091302,-7.02118,-1.1099,0.287675,-0.717964,-0.160406,0.288828,-10.0533,0.943067,-0.0150748,0.0400691,0.0624676,0.119668,0.00974714,-0.0604073,0.0402509,0.0908315,0.955585,1.01616
12032.8,0.997267,0.0104059,5,31,0,-12020.6,-0.0384785,1.01597,1.00815,-0.023795,-0.0373463,0.132337,-1.24039,-0.00608124,0.265857,-0.0858006,0.0520096,0.0805478,-2.09893,-0.915669,0.392343,-0.931067,-0.106988,0.414265,-5.11598,0.879678,-0.0673943,0.0508973,0.248143,0.0922033,-0.0118492,-0.000744035,0.0806908,0.0427924,1.06025,0.991278,-0.0384785,1.01597,1.00815,-0.023795,-0.0373463,0.132337,-1.24039,-0.00608124,0.265857,-0.0858006,0.0520096,0.0805478,-7.09893,-0.915669,0.392343,-0.931067,-0.106988,0.414265,-10.116,0.879678,-0.0673943,0.0508973,0.248143,0.0922033,-0.0118492,-0.000744035,0.0806908,0.0427924,1.06025,0.991278
12032.7,0.366252,0.0178204,2,6,1,-12018,-0.0242224,1.03524,1.03463,-0.0116523,-0.00625382,0.132603,-1.23883,-0.031622,0.270895,-0.0733172,0.0443778,0.0970413,-2.12827,-0.918792,0.388378,-0.944339,-0.0451984,0.427852,-5.09298,0.900655,-0.0680833,0.0436096,0.268972,0.091206,-0.00703085,0.00920071,0.0685709,0.065556,1.0769,1.00056,-0.0242224,1.03524,1.03463,-0.0116523,-0.00625382,0.132603,-1.23883,-0.031622,0.270895,-0.0733172,0.0443778,0.0970413,-7.12827,-0.918792,0.388378,-0.944339,-0.0451984,0.427852,-10.093,0.900655,-0.0680833,0.0436096,0.268972,0.091206,-0.00703085,0.00920071,0.0685709,0.065556,1.0769,1.00056
12038.4,0.972749,0.00642455,6,63,0,-12020.6,-0.0314201,0.986257,1.03262,0.0248989,0.0112163,0.0791773,-1.27366,-0.0139384,0.264335,-0.144658,0.0569093,0.12156,-2.12175,-0.889124,0.307898,-0.794128,-0.128216,0.419209,-5.12031,0.91812,-0.0428602,0.0482523,0.170757,0.152738,0.0304324,0.0134527,0.0473646,0.0295015,1.00094,0.999403,-0.0314201,0.986257,1.03262,0.0248989,0.0112163,0.0791773,-1.27366,-0.0139384,0.264335,-0.144658,0.0569093,0.12156,-7.12175,-0.889124,0.307898,-0.794128,-0.128216,0.419209,-10.1203,0.91812,-0.0428602,0.0482523,0.170757,0.152738,0.0304324,0.0134527,0.0473646,0.0295015,1.00094,0.999403
12040,0.180458,0.0103152,5,63,0,-12020.5,-0.0296732,1.01719,1.01557,-0.0231661,0.019111,0.064601,-1.23789,0.00293335,0.23995,-0.0447677,-0.0217983,0.096722,-2.07651,-1.01162,0.269249,-0.63062,-0.0734119,0.396167,-5.13553,1.01907,-0.0406099,0.107922,0.112096,0.109946,0.00184395,-0.0720536,0.0612967,0.109774,0.908472,1.07029,-0.0296732,1.01719,1.01557,-0.0231661,0.019111,0.064601,-1.23789,0.00293335,0.23995,-0.0447677,-0.0217983,0.096722,-7.07651,-1.01162,0.269249,-0.63062,-0.0734119,0.396167,-10.1355,1.01907,-0.0406099,0.107922,0.112096,0.109946,0.00184395,-0.0720536,0.0612967,0.109774,0.908472,1.07029
12036,0.976058,0.00241353,8,255,0,-12021.4,-0.0357093,1.04041,1.02197,0.0155343,0.0237293,0.101863,-1.14258,0.0543203,0.242543,-0.05919,0.00736304,-0.129036,-1.84337,-0.984018,-0.0197926,-0.264345,0.0871354,-0.223193,-4.94886,1.06104,0.0266115,0.0765457,0.031849,-0.213076,0.0069828,-0.0601793,0.0173357,-0.0143695,0.890456,1.06769,-0.0357093,1.04041,1.02197,0.0155343,0.0237293,0.101863,-1.14258,0.0543203,0.242543,-0.05919,0.00736304,-0.129036,-6.84337,-0.984018,-0.0197926,-0.264345,0.0871354,-0.223193,-9.94886,1.06104,0.0266115,0.0765457,0.031849,-0.213076,0.0069828,-0.0601793,0.0173357,-0.0143695,0.890456,1.06769
12040.5,0.983009,0.00390499,6,63,0,-12026.9,-0.0249899,1.03442,1.00679,0.00727852,-0.023069,0.0888067,-1.18414,-0.097128,0.282014,-0.0159105,-0.0107095,-0.0656234,-1.96812,-1.0343,0.293003,-0.346572,-0.0854217,-0.193343,-5.02394,0.844361,-0.00734779,0.0496687,0.168134,-0.0665727,0.0147091,0.0636766,0.0523079,0.0940697,1.0396,0.986762,-0.0249899,1.03442,1.00679,0.00727852,-0.023069,0.0888067,-1.18414,-0.097128,0.282014,-0.0159105,-0.0107095,-0.0656234,-6.96812,-1.0343,0.293003,-0.346572,-0.0854217,-0.193343,-10.0239,0.844361,-0.00734779,0.0496687,0.168134,-0.0665727,0.0147091,0.0636766,0.0523079,0.0940697,1.0396,0.986762
12041.1,0.316021,0.00637997,6,63,0,-12013.8,-0.0669669,1.01511,0.993459,-0.0338477,0.0546359,0.0831023,-1.17502,-0.0649081,0.273115,-0.0244122,-0.0162409,-0.0186022,-1.88692,-1.15569,0.198952,-0.427163,-0.0250303,-0.139991,-5.03692,0.968267,0.00318844,0.155958,0.269823,-0.00304593,0.0275611,-0.0445684,0.0325388,0.0418719,0.947529,1.00077,-0.0669669,1.01511,0.993459,-0.0338477,0.0546359,0.0831023,-1.17502,-0.0649081,0.273115,-0.0244122,-0.0162409,-0.0186022,-6.88692,-1.15569,0.198952,-0.427163,-0.0250303,-0.139991,-10.0369,0.968267,0.00318844,0.155958,0.269823,-0.00304593,0.0275611,-0.0445684,0.0325388,0.0418719,0.947529,1.00077
12044.6,0.996722,0.00212652,7,127,0,-12026.2,-0.0268472,1.01786,1.02341,-0.036489,0.0276493,0.0353905,-1.20469,-0.0349018,0.277068,-0.0314143,0.0388138,0.0103319,-1.88598,-1.10226,0.291929,-0.474776,-0.0742418,0.0252789,-4.97554,0.908224,0.00995757,0.103056,0.0946724,-0.138006,0.00341061,-0.0290999,0.0326997,-0.0121297,1.00578,1.04329,-0.0268472,1.01786,1.02341,-0.036489,0.0276493,0.0353905,-1.20469,-0.0349018,0.277068,-0.0314143,0.0388138,0.0103319,-6.88598,-1.10226,0.291929,-0.474776,-0.0742418,0.0252789,-9.97554,0.908224,0.00995757,0.103056,0.0946724,-0.138006,0.00341061,-0.0290999,0.0326997,-0.0121297,1.00578,1.04329
12046.9,0.986878,0.00357755,6,63,0,-12033.6,-0.0161424,1.03243,0.996562,0.0200397,-0.000531642,0.0474258,-1.16199,-0.01144,0.259425,-0.0253082,-0.0714034,-0.0528845,-1.9052,-1.07868,0.218638,-0.521738,-0.0862339,-0.041874,-5.0209,1.01275,0.01789,0.106174,0.0357112,-0.0439981,0.00859691,-0.0144021,0.0537312,0.025814,0.967801,1.06138,-0.0161424,1.03243,0.996562,0.0200397,-0.000531642,0.0474258,-1.16199,-0.01144,0.259425,-0.0253082,-0.0714034,-0.0528845,-6.9052,-1.07868,0.218638,-0.521738,-0.0862339,-0.041874,-10.0209,1.01275,0.01789,0.106174,0.0357112,-0.0439981,0.00859691,-0.0144021,0.0537312,0.025814,0.967801,1.06138
12044.5,0.964965,0.00583963,6,95,0,-12029.7,-0.0799432,1.01921,0.992104,-0.00313484,0.0681352,0.128892,-1.25946,-0.0261676,0.269977,-0.0664946,0.0827559,0.0563067,-2.05874,-0.937146,0.145615,-0.483971,0.0106567,-0.0485676,-5.15116,0.983936,0.00886645,-0.035966,0.237971,0.15599,0.0242438,-0.0131031,0.0719801,0.122256,0.931635,1.01804,-0.0799432,1.01921,0.992104,-0.00313484,0.0681352,0.128892,-1.25946,-0.0261676,0.269977,-0.0664946,0.0827559,0.0563067,-7.05874,-0.937146,0.145615,-0.483971,0.0106567,-0.0485676,-10.1512,0.983936,0.00886645,-0.035966,0.237971,0.15599,0.0242438,-0.0131031,0.0719801,0.122256,0.931635,1.01804
12036.7,0.615803,0.00899819,5,31,0,-12023.4,0.0159569,1.03676,1.01675,0.00702847,-0.0864963,0.0603882,-1.24077,0.0251837,0.250362,-0.0541376,0.0652664,0.0318464,-2.03773,-0.747249,0.155398,-0.460856,-0.124611,0.131687,-5.00006,0.974073,-0.057836,0.111553,0.135895,-0.0456239,0.0393391,-0.0108372,0.0194344,0.00295534,0.983087,0.902694,0.0159569,1.03676,1.01675,0.00702847,-0.0864963,0.0603882,-1.24077,0.0251837,0.250362,-0.0541376,0.0652664,0.0318464,-7.03773,-0.747249,0.155398,-0.460856,-0.124611,0.131687,-10.0001,0.974073,-0.057836,0.111553,0.135895,-0.0456239,0.0393391,-0.0108372,0.0194344,0.00295534,0.983087,0.902694
12045,0.867575,0.00615084,5,31,0,-12019.2,-0.0629343,1.00203,1.00321,-0.0442066,0.0624116,0.0467747,-1.18837,0.00665687,0.273911,-0.081861,0.0197367,0.0574696,-1.95902,-0.825057,0.13959,-0.467969,-0.106304,-0.0249304,-5.04802,0.995008,0.0301335,0.0246345,0.175248,0.147107,0.00358944,-0.0101419,0.0407605,0.0117826,0.948718,1.03698,-0.0629343,1.00203,1.00321,-0.0442066,0.0624116,0.0467747,-1.18837,0.00665687,0.273911,-0.081861,0.0197367,0.0574696,-6.95902,-0.825057,0.13959,-0.467969,-0.106304,-0.0249304,-10.048,0.995008,0.0301335,0.0246345,0.175248,0.147107,0.00358944,-0.0101419,0.0407605,0.0117826,0.948718,1.03698
12041.1,0.930281,0.00753045,6,63,0,-12027.8,-0.0972632,1.01977,1.02623,0.033169,0.0830893,0.111394,-1.15715,-0.0612456,0.282341,-0.0312755,-0.0526403,-0.0116889,-1.86951,-1.14653,0.368955,-0.660224,-0.181665,0.104545,-4.92259,0.892881,-0.0273502,0.123978,0.0654222,-0.0644723,-0.0127107,0.00850645,0.0603509,0.026029,1.04085,1.04477,-0.0972632,1.01977,1.02623,0.033169,0.0830893,0.111394,-1.15715,-0.0612456,0.282341,-0.0312755,-0.0526403,-0.0116889,-6.86951,-1.14653,0.368955,-0.660224,-0.181665,0.104545,-9.92259,0.892881,-0.0273502,0.123978,0.0654222,-0.0644723,-0.0127107,0.00850645,0.0603509,0.026029,1.04085,1.04477
12040.7,0.578936,0.0106081,4,15,0,-12024.4,-0.0817199,1.03231,0.999854,-0.0213457,0.0575794,0.14593,-1.16423,-0.061953,0.276569,-0.0278924,-0.048051,-0.0109203,-1.8554,-1.09923,0.339486,-0.633734,-0.156339,0.0397178,-4.97049,0.894843,-0.0194081,0.0820512,0.0781124,-0.0131424,-0.0104315,0.0170064,0.0293978,0.00362152,1.08081,1.00762,-0.0817199,1.03231,0.999854,-0.0213457,0.0575794,0.14593,-1.16423,-0.061953,0.276569,-0.0278924,-0.048051,-0.0109203,-6.8554,-1.09923,0.339486,-0.633734,-0.156339,0.0397178,-9.97049,0.894843,-0.0194081,0.0820512,0.0781124,-0.0131424,-0.0104315,0.0170064,0.0293978,0.00362152,1.08081,1.00762
12043.2,0.99954,0.00670628,6,127,0,-12032.8,-0.0513049,1.05178,1.02464,0.00709076,0.0970276,0.0550489,-1.22036,-0.0234492,0.286892,-0.0111757,0.0111265,0.00485551,-1.99635,-0.925803,0.0484376,-0.0204662,-0.111449,-0.138296,-5.03624,0.99538,0.0882903,0.00417225,0.113608,-0.0148029,0.0131719,0.0489681,0.00937833,0.0165715,1.04581,1.01338,-0.0513049,1.05178,1.02464,0.00709076,0.0970276,0.0550489,-1.22036,-0.0234492,0.286892,-0.0111757,0.0111265,0.00485551,-6.99635,-0.925803,0.0484376,-0.0204662,-0.111449,-0.138296,-10.0362,0.99538,0.0882903,0.00417225,0.113608,-0.0148029,0.0131719,0.0489681,0.00937833,0.0165715,1.04581,1.01338
12035.5,0.0217602,0.0109992,6,63,0,-12017.6,0.029776,1.01379,1.0316,-0.0459652,-0.0637246,0.0355335,-1.18683,-0.0570305,0.275933,-0.0806585,0.0277379,-0.0189197,-1.95303,-0.839281,0.0127248,-0.151575,-0.0588578,-0.255505,-4.94123,0.873288,0.0626851,-0.129405,0.176791,-0.0424295,0.0100345,-0.0414036,0.00923517,0.0282623,0.967896,1.00333,0.029776,1.01379,1.0316,-0.0459652,-0.0637246,0.0355335,-1.18683,-0.0570305,0.275933,-0.0806585,0.0277379,-0.0189197,-6.95303,-0.839281,0.0127248,-0.151575,-0.0588578,-0.255505,-9.94123,0.873288,0.0626851,-0.129405,0.176791,-0.0424295,0.0100345,-0.0414036,0.00923517,0.0282623,0.967896,1.00333
12037.8,0.994162,0.00200607,7,255,0,-12016.6,-0.0309064,1.05242,1.04739,0.0711394,0.0508769,0.0439471,-1.21196,0.0286378,0.225302,-0.0975279,0.0333886,0.00429682,-2.0022,-0.821592,-0.126999,-0.27286,-0.0290503,-0.0990302,-5.07495,1.0493,-0.0382564,-0.0639158,0.237251,0.0798412,0.0283909,0.00651276,0.0261094,0.0539589,1.001,0.985286,-0.0309064,1.05242,1.04739,0.0711394,0.0508769,0.0439471,-1.21196,0.0286378,0.225302,-0.0975279,0.0333886,0.00429682,-7.0022,-0.821592,-0.126999,-0.27286,-0.0290503,-0.0990302,-10.075,1.0493,-0.0382564,-0.0639158,0.237251,0.0798412,0.0283909,0.00651276,0.0261094,0.0539589,1.001,0.985286
12036.1,0.998701,0.00325383,7,127,0,-12021.8,-0.00895522,1.00109,1.05087,-0.0382765,0.0112862,0.105472,-1.24187,-0.0356639,0.270473,-0.134701,0.104511,-0.0136833,-2.04882,-0.73352,0.0613596,-0.204854,-0.292893,-0.100148,-5.10565,0.850997,0.0558307,-0.168987,0.351211,0.0283706,0.00359813,-0.0184138,0.0341511,0.103656,0.914024,1.00517,-0.00895522,1.00109,1.05087,-0.0382765,0.0112862,0.105472,-1.24187,-0.0356639,0.270473,-0.134701,0.104511,-0.0136833,-7.04882,-0.73352,0.0613596,-0.204854,-0.292893,-0.100148,-10.1057,0.850997,0.0558307,-0.168987,0.351211,0.0283706,0.00359813,-0.0184138,0.0341511,0.103656,0.914024,1.00517
12039.3,0.997044,0.00529893,6,127,0,-12024.3,-0.00429281,1.0277,0.998445,0.0242148,0.0444648,0.0193442,-1.16382,-0.0597103,0.270054,0.0788402,-0.0657849,0.0522562,-1.88994,-1.21039,0.224664,-0.279155,0.182725,-0.044028,-4.92132,0.871219,-0.0403512,0.262889,-0.0660352,0.0419101,0.0321882,-0.0461568,0.035688,0.006856,0.915303,0.983148,-0.00429281,1.0277,0.998445,0.0242148,0.0444648,0.0193442,-1.16382,-0.0597103,0.270054,0.0788402,-0.0657849,0.0522562,-6.88994,-1.21039,0.224664,-0.279155,0.182725,-0.044028,-9.92132,0.871219,-0.0403512,0.262889,-0.0660352,0.0419101,0.0321882,-0.0461568,0.035688,0.006856,0.915303,0.983148
12044.3,0.678366,0.00854662,6,127,0,-12024.9,-0.038255,1.032,1.0208,0.00547902,0.0568576,0.0656759,-1.22713,-0.0253457,0.281903,-0.115413,0.0420741,0.0544035,-2.06582,-1.21009,0.143929,-0.423373,0.162329,0.254263,-5.12289,0.993999,0.0974712,-0.0456858,0.145102,0.134669,0.0152001,0.00511578,0.0406186,0.0876088,1.01141,0.992659,-0.038255,1.032,1.0208,0.00547902,0.0568576,0.0656759,-1.22713,-0.0253457,0.281903,-0.115413,0.0420741,0.0544035,-7.06582,-1.21009,0.143929,-0.423373,0.162329,0.254263,-10.1229,0.993999,0.0974712,-0.0456858,0.145102,0.134669,0.0152001,0.00511578,0.0406186,0.0876088,1.01141,0.992659
12043.4,0.612636,0.00682605,6,63,0,-12025.9,-0.0455047,1.01963,1.0335,-0.00294768,0.0283565,0.0775596,-1.20614,0.00243724,0.261619,-0.00202601,0.0236261,-0.00958084,-2.00006,-0.989152,0.27888,-0.636125,-0.00483695,-0.0172616,-5.06947,1.03486,0.0084255,0.219164,0.168684,0.0794749,0.0272018,0.026169,0.0274836,0.0601264,1.01774,0.983387,-0.0455047,1.01963,1.0335,-0.00294768,0.0283565,0.0775596,-1.20614,0.00243724,0.261619,-0.00202601,0.0236261,-0.00958084,-7.00006,-0.989152,0.27888,-0.636125,-0.00483695,-0.0172616,-10.0695,1.03486,0.0084255,0.219164,0.168684,0.0794749,0.0272018,0.026169,0.0274836,0.0601264,1.01774,0.983387
12042.4,0.96223,0.00473704,7,127,0,-12031.8,-0.0227359,1.02537,1.00406,-0.0229709,0.0172887,0.0195492,-1.2413,-0.0528768,0.294891,-0.0892615,0.0137221,0.028029,-1.98636,-1.00037,0.167115,-0.378857,-0.164517,-0.0253052,-5.09904,0.901755,0.0158134,-0.0439376,0.0856047,0.0170817,0.0203109,-0.0143888,0.0512548,0.0182001,0.908484,1.03514,-0.0227359,1.02537,1.00406,-0.0229709,0.0172887,0.0195492,-1.2413,-0.0528768,0.294891,-0.0892615,0.0137221,0.028029,-6.98636,-1.00037,0.167115,-0.378857,-0.164517,-0.0253052,-10.099,0.901755,0.0158134,-0.0439376,0.0856047,0.0170817,0.0203109,-0.0143888,0.0512548,0.0182001,0.908484,1.03514
12034.3,0.62656,0.00702819,5,31,0,-12019.6,-0.0693454,1.02459,1.04019,-0.0163185,0.0355484,0.116215,-1.19786,0.00701532,0.327148,-0.0795684,0.0562176,0.0716858,-1.90725,-0.812336,0.207752,-0.251375,-0.128355,-0.0260277,-5.0738,1.01353,0.13266,-0.0481795,0.175055,0.235906,0.0131112,-0.0454997,0.0884425,0.143731,0.936474,0.964345,-0.0693454,1.02459,1.04019,-0.0163185,0.0355484,0.116215,-1.19786,0.00701532,0.327148,-0.0795684,0.0562176,0.0716858,-6.90725,-0.812336,0.207752,-0.251375,-0.128355,-0.0260277,-10.0738,1.01353,0.13266,-0.0481795,0.175055,0.235906,0.0131112,-0.0454997,0.0884425,0.143731,0.936474,0.964345
12033,0.988039,0.0050435,6,127,0,-12013.2,-0.0879368,1.02611,1.03113,-0.0114638,0.0696078,0.181471,-1.09189,-0.0440821,0.271327,0.0168237,-0.0524689,-0.11457,-1.80684,-1.04972,0.313162,-0.545035,-0.187568,-0.149747,-4.76689,0.89462,-0.012949,0.222947,-0.0380995,-0.270759,0.0159153,0.0229146,0.0265618,0.0585023,0.997085,0.967775,-0.0879368,1.02611,1.03113,-0.0114638,0.0696078,0.181471,-1.09189,-0.0440821,0.271327,0.0168237,-0.0524689,-0.11457,-6.80684,-1.04972,0.313162,-0.545035,-0.187568,-0.149747,-9.76689,0.89462,-0.012949,0.222947,-0.0380995,-0.270759,0.0159153,0.0229146,0.0265618,0.0585023,0.997085,0.967775
