# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12038.4,0.588265,0.150015,5,31,0,-12023.6,0.0258613,0.987564,1.03007,-0.0167892,-0.0208651,0.0264933,-1.17526,0.00714692,0.263948,-0.00205775,0.022627,-0.0302464,-1.84333,-0.851813,0.235231,-0.409663,-0.0187293,-0.374683,-5.05381,0.945576,-0.000178807,0.0719423,0.180906,0.0696225,0.00791305,0.0162171,0.0583592,0.148859,1.01388,1.05268,0.0258613,0.987564,1.03007,-0.0167892,-0.0208651,0.0264933,-1.17526,0.00714692,0.263948,-0.00205775,0.022627,-0.0302464,-6.84333,-0.851813,0.235231,-0.409663,-0.0187293,-0.374683,-10.0538,0.945576,-0.000178807,0.0719423,0.180906,0.0696225,0.00791305,0.0162171,0.0583592,0.148859,1.01388,1.05268
12041.9,0.967296,0.0853089,6,63,0,-12024.9,-0.0655144,1.04713,1.00667,0.0218799,0.0645489,0.0752909,-1.23088,-0.0729884,0.270727,-0.0616061,-0.0283238,0.0831625,-2.04075,-1.06692,0.12345,-0.230069,-0.168231,0.210548,-4.98782,0.891969,0.0544879,0.0390186,-0.029484,0.0104214,0.0237222,0.00106191,-0.0180333,0.068873,0.998183,0.994096,-0.0655144,1.04713,1.00667,0.0218799,0.0645489,0.0752909,-1.23088,-0.0729884,0.270727,-0.0616061,-0.0283238,0.0831625,-7.04075,-1.06692,0.12345,-0.230069,-0.168231,0.210548,-9.98782,0.891969,0.0544879,0.0390186,-0.029484,0.0104214,0.0237222,0.00106191,-0.0180333,0.068873,0.998183,0.994096
12035.9,0.825223,0.139504,5,31,0,-12023.2,-0.0641886,1.01444,1.03815,-0.0174011,0.0541371,0.102667,-1.21592,-0.0469574,0.306119,-0.135064,0.0589841,0.0820248,-1.92635,-0.815534,0.0976622,-0.253583,-0.156718,-0.0737092,-5.13496,0.892587,0.105098,-0.120446,0.270883,0.299369,0.00181497,0.0535898,0.0397396,0.0593015,1.0417,0.969124,-0.0641886,1.01444,1.03815,-0.0174011,0.0541371,0.102667,-1.21592,-0.0469574,0.306119,-0.135064,0.0589841,0.0820248,-6.92635,-0.815534,0.0976622,-0.253583,-0.156718,-0.0737092,-10.135,0.892587,0.105098,-0.120446,0.270883,0.299369,0.00181497,0.0535898,0.0397396,0.0593015,1.0417,0.969124
12033,0.9382,0.153339,5,31,0,-12015.7,-0.0279752,0.97555,1.05953,-0.0639495,0.0181446,0.116353,-1.25577,-0.104444,0.285098,-0.068849,0.0433083,0.0213133,-2.20109,-1.21824,0.30252,-0.583841,0.101967,0.150401,-5.11547,0.828225,0.0178652,0.0602538,0.197111,0.0270514,0.0105473,0.0149244,0.00203976,0.0254786,0.991304,1.03044,-0.0279752,0.97555,1.05953,-0.0639495,0.0181446,0.116353,-1.25577,-0.104444,0.285098,-0.068849,0.0433083,0.0213133,-7.20109,-1.21824,0.30252,-0.583841,0.101967,0.150401,-10.1155,0.828225,0.0178652,0.0602538,0.197111,0.0270514,0.0105473,0.0149244,0.00203976,0.0254786,0.991304,1.03044
12037.2,0.149755,0.228719,4,31,0,-12013.8,-0.0499736,1.01386,1.06998,-0.0350167,-0.00846995,0.138343,-1.2389,-0.0128144,0.303896,-0.12214,0.103327,0.05503,-2.02731,-0.990603,0.183099,-0.444873,0.0665151,0.0331344,-5.01697,0.9184,0.0960494,-0.114874,0.222455,-0.0384869,0.00694865,-0.0293407,0.00923483,0.0320399,0.963751,1.05002,-0.0499736,1.01386,1.06998,-0.0350167,-0.00846995,0.138343,-1.2389,-0.0128144,0.303896,-0.12214,0.103327,0.05503,-7.02731,-0.990603,0.183099,-0.444873,0.0665151,0.0331344,-10.017,0.9184,0.0960494,-0.114874,0.222455,-0.0384869,0.00694865,-0.0293407,0.00923483,0.0320399,0.963751,1.05002
12044.5,0.997975,0.0405243,7,127,0,-12020.8,-0.0288813,0.99363,0.984874,-0.0433019,0.0411023,0.0177017,-1.1802,0.00160465,0.311211,-0.0234645,-0.0944869,0.0778267,-1.88294,-0.882718,0.246101,-0.208617,-0.435326,0.0908073,-5.05489,0.969847,0.108095,0.113577,0.0297773,0.190386,0.0157922,-0.030164,0.0197225,-0.033073,0.946202,0.983994,-0.0288813,0.99363,0.984874,-0.0433019,0.0411023,0.0177017,-1.1802,0.00160465,0.311211,-0.0234645,-0.0944869,0.0778267,-6.88294,-0.882718,0.246101,-0.208617,-0.435326,0.0908073,-10.0549,0.969847,0.108095,0.113577,0.0297773,0.190386,0.0157922,-0.030164,0.0197225,-0.033073,0.946202,0.983994
12044.9,0.911921,0.0712152,6,127,0,-12030.7,-0.0416032,0.991311,0.996625,-0.043627,0.0470591,0.0544488,-1.12733,0.00473739,0.277616,0.0133377,-0.0524464,-0.0481036,-1.75788,-1.09459,0.167216,-0.211815,-0.0728554,-0.198863,-4.89416,1.03321,0.0526704,0.117321,-0.014114,0.000662532,0.0359976,-0.0278627,0.0184575,0.0786583,0.912589,0.988242,-0.0416032,0.991311,0.996625,-0.043627,0.0470591,0.0544488,-1.12733,0.00473739,0.277616,0.0133377,-0.0524464,-0.0481036,-6.75788,-1.09459,0.167216,-0.211815,-0.0728554,-0.198863,-9.89416,1.03321,0.0526704,0.117321,-0.014114,0.000662532,0.0359976,-0.0278627,0.0184575,0.0786583,0.912589,0.988242
12047.7,0.986574,0.0987221,5,63,0,-12032.7,-0.033823,1.02943,1.01294,-0.030625,0.0217226,0.0724357,-1.1736,-0.0369879,0.26715,-0.0385791,-0.0418621,-0.0212108,-1.86254,-0.952398,0.193521,-0.444174,-0.332381,-0.102247,-5.0641,0.961858,-0.0157123,0.0567438,0.144289,0.0556644,0.0143084,-0.0105536,0.0965621,0.0511916,0.950788,1.01769,-0.033823,1.02943,1.01294,-0.030625,0.0217226,0.0724357,-1.1736,-0.0369879,0.26715,-0.0385791,-0.0418621,-0.0212108,-6.86254,-0.952398,0.193521,-0.444174,-0.332381,-0.102247,-10.0641,0.961858,-0.0157123,0.0567438,0.144289,0.0556644,0.0143084,-0.0105536,0.0965621,0.0511916,0.950788,1.01769
12045.5,0.885266,0.16566,5,31,0,-12036,-0.0548677,1.04023,1.02257,-0.0182696,0.0360482,0.069486,-1.14932,-0.0334459,0.263248,-0.100392,-0.0666664,0.0108882,-1.81814,-0.971176,0.144115,-0.388512,-0.217964,-0.208818,-4.93069,0.900294,-0.00900304,-0.0325376,-0.0520956,0.0723133,-0.00114904,-0.0022264,0.0571472,0.14281,0.98265,1.01023,-0.0548677,1.04023,1.02257,-0.0182696,0.0360482,0.069486,-1.14932,-0.0334459,0.263248,-0.100392,-0.0666664,0.0108882,-6.81814,-0.971176,0.144115,-0.388512,-0.217964,-0.208818,-9.93069,0.900294,-0.00900304,-0.0325376,-0.0520956,0.0723133,-0.00114904,-0.0022264,0.0571472,0.14281,0.98265,1.01023
12037.1,0.309443,0.211678,4,15,0,-12025.1,-0.000206117,1.03285,1.03618,0.000905025,0.0133645,0.0920923,-1.12442,-0.0571823,0.267826,-0.0369396,-0.0909921,0.0175594,-1.74664,-1.0567,0.150461,-0.514704,-0.3585,-0.168607,-4.85942,0.899813,0.012684,0.0239633,-0.138232,0.0238852,0.042616,-0.0343238,0.079948,0.159278,0.978941,0.942635,-0.000206117,1.03285,1.03618,0.000905025,0.0133645,0.0920923,-1.12442,-0.0571823,0.267826,-0.0369396,-0.0909921,0.0175594,-6.74664,-1.0567,0.150461,-0.514704,-0.3585,-0.168607,-9.85942,0.899813,0.012684,0.0239633,-0.138232,0.0238852,0.042616,-0.0343238,0.079948,0.159278,0.978941,0.942635
12030,0.998765,0.0606941,6,63,0,-12015.1,-0.115224,1.01474,1.01095,0.0127145,0.0969097,0.166671,-1.11541,0.002167,0.310008,-0.0844808,-0.085654,-0.0784936,-1.77463,-1.0048,0.323807,-0.664354,-0.140504,-0.0824606,-4.92438,1.00117,-0.0412363,-0.0136751,0.0115435,-0.0434401,0.0569392,-0.0246475,0.0808716,0.0512398,0.889223,0.945625,-0.115224,1.01474,1.01095,0.0127145,0.0969097,0.166671,-1.11541,0.002167,0.310008,-0.0844808,-0.085654,-0.0784936,-6.77463,-1.0048,0.323807,-0.664354,-0.140504,-0.0824606,-9.92438,1.00117,-0.0412363,-0.0136751,0.0115435,-0.0434401,0.0569392,-0.0246475,0.0808716,0.0512398,0.889223,0.945625
12040.1,0.997985,0.104198,5,63,0,-12021.3,-0.0854728,1.04594,1.00983,-0.0248531,0.147583,0.0976066,-1.13693,-0.0496086,0.2796,-0.0406195,-0.055431,-0.023223,-1.77166,-1.16112,0.30998,-0.712722,-0.0103547,-0.246046,-4.93861,0.907744,0.0292395,0.100558,0.0541741,-0.0882268,0.0310776,-0.030381,0.0477178,0.0808675,0.938877,1.01289,-0.0854728,1.04594,1.00983,-0.0248531,0.147583,0.0976066,-1.13693,-0.0496086,0.2796,-0.0406195,-0.055431,-0.023223,-6.77166,-1.16112,0.30998,-0.712722,-0.0103547,-0.246046,-9.93861,0.907744,0.0292395,0.100558,0.0541741,-0.0882268,0.0310776,-0.030381,0.0477178,0.0808675,0.938877,1.01289
12040.4,0.919629,0.177049,5,31,0,-12024.8,-0.0915371,1.04411,1.01595,-0.0337774,0.150987,0.0807014,-1.14287,-0.0475756,0.269567,-0.0776093,-0.0127819,-0.0411946,-1.80597,-1.07393,0.275687,-0.586779,0.0294977,-0.318974,-4.94885,0.903207,0.00329405,0.0625733,0.120684,-0.0834359,0.0410085,0.0134584,0.0401867,0.0968405,0.944227,0.977125,-0.0915371,1.04411,1.01595,-0.0337774,0.150987,0.0807014,-1.14287,-0.0475756,0.269567,-0.0776093,-0.0127819,-0.0411946,-6.80597,-1.07393,0.275687,-0.586779,0.0294977,-0.318974,-9.94885,0.903207,0.00329405,0.0625733,0.120684,-0.0834359,0.0410085,0.0134584,0.0401867,0.0968405,0.944227,0.977125
12040.8,0.170216,0.244756,4,15,0,-12026.4,-0.0903654,1.04244,1.02175,-0.0384727,0.15172,0.0942587,-1.14823,-0.0406717,0.268443,-0.073671,-0.0241177,-0.054269,-1.80971,-1.07935,0.305295,-0.64302,-0.0138112,-0.309548,-4.93192,0.896733,-0.00340695,0.106409,0.0856974,-0.116819,0.0359622,0.014638,0.054812,0.107296,0.959695,0.968511,-0.0903654,1.04244,1.02175,-0.0384727,0.15172,0.0942587,-1.14823,-0.0406717,0.268443,-0.073671,-0.0241177,-0.054269,-6.80971,-1.07935,0.305295,-0.64302,-0.0138112,-0.309548,-9.93192,0.896733,-0.00340695,0.106409,0.0856974,-0.116819,0.0359622,0.014638,0.054812,0.107296,0.959695,0.968511
12040,0.989636,0.0512851,6,63,0,-12029.4,-0.0901751,1.03661,1.01776,-0.0544241,0.143061,0.117216,-1.13999,-0.0461438,0.27936,-0.0288986,-0.0130555,-0.0528279,-1.80101,-1.13129,0.298516,-0.65435,-0.00862584,-0.147706,-4.94903,0.96295,0.00721839,0.0951196,0.0876365,-0.0726399,0.0338439,0.0197484,0.0680525,0.0342854,0.984778,1.02164,-0.0901751,1.03661,1.01776,-0.0544241,0.143061,0.117216,-1.13999,-0.0461438,0.27936,-0.0288986,-0.0130555,-0.0528279,-6.80101,-1.13129,0.298516,-0.65435,-0.00862584,-0.147706,-9.94903,0.96295,0.00721839,0.0951196,0.0876365,-0.0726399,0.0338439,0.0197484,0.0680525,0.0342854,0.984778,1.02164
12037.9,0.977936,0.0847657,6,63,0,-12024.5,0.0383895,1.03409,1.01426,0.0178081,-0.0847359,-0.00011066,-1.20253,-0.00653407,0.259812,-0.0196815,0.0390971,0.0712155,-1.9636,-0.833639,-0.0236989,-0.186575,0.0158814,-0.0364366,-5.03499,0.925266,0.0414957,0.0539468,0.169002,0.122562,-0.00331198,-0.0118129,0.0115959,-0.0174989,0.939146,1.03993,0.0383895,1.03409,1.01426,0.0178081,-0.0847359,-0.00011066,-1.20253,-0.00653407,0.259812,-0.0196815,0.0390971,0.0712155,-6.9636,-0.833639,-0.0236989,-0.186575,0.0158814,-0.0364366,-10.035,0.925266,0.0414957,0.0539468,0.169002,0.122562,-0.00331198,-0.0118129,0.0115959,-0.0174989,0.939146,1.03993
12039.3,0.707473,0.135099,5,31,0,-12020.4,-0.0274756,1.00761,0.996659,-0.0361886,0.0556867,0.0601819,-1.16493,-0.0233243,0.283055,-0.0472117,0.0432741,0.00237079,-1.90717,-1.07243,0.231342,-0.597032,0.0271024,0.000791163,-4.94116,0.922483,-0.0184266,0.112322,0.0180147,0.0795845,0.0364837,-0.00128159,0.0363338,0.00117174,0.949447,0.945163,-0.0274756,1.00761,0.996659,-0.0361886,0.0556867,0.0601819,-1.16493,-0.0233243,0.283055,-0.0472117,0.0432741,0.00237079,-6.90717,-1.07243,0.231342,-0.597032,0.0271024,0.000791163,-9.94116,0.922483,-0.0184266,0.112322,0.0180147,0.0795845,0.0364837,-0.00128159,0.0363338,0.00117174,0.949447,0.945163
12036.5,0.998792,0.110041,5,31,0,-12020.3,0.00581763,1.0101,1.02467,-0.0168085,-0.00118706,0.0643665,-1.20808,-0.0545453,0.262666,-0.0531992,-0.0463166,0.0267113,-2.00687,-0.950183,0.0531639,-0.406499,-0.391452,0.181298,-5.02681,0.92913,-0.0298365,-0.0594721,-0.043449,-0.0213282,-0.0357902,-0.0127029,0.0594456,0.151326,1.02641,1.12096,0.00581763,1.0101,1.02467,-0.0168085,-0.00118706,0.0643665,-1.20808,-0.0545453,0.262666,-0.0531992,-0.0463166,0.0267113,-7.00687,-0.950183,0.0531639,-0.406499,-0.391452,0.181298,-10.0268,0.92913,-0.0298365,-0.0594721,-0.043449,-0.0213282,-0.0357902,-0.0127029,0.0594456,0.151326,1.02641,1.12096
12040.8,0.996459,0.182936,5,31,0,-12025.4,-0.0409515,1.01989,0.981749,-0.0154562,0.0588287,0.0769595,-1.17211,0.00395115,0.301316,0.00163862,0.0362345,-0.0186414,-1.84537,-1.01324,0.187921,-0.177947,0.122801,-0.161772,-4.98031,1.02196,0.0488653,0.188039,0.0851443,0.0881639,0.0455186,-0.0316207,-0.0144227,-0.0251442,0.970675,0.936491,-0.0409515,1.01989,0.981749,-0.0154562,0.0588287,0.0769595,-1.17211,0.00395115,0.301316,0.00163862,0.0362345,-0.0186414,-6.84537,-1.01324,0.187921,-0.177947,0.122801,-0.161772,-9.98031,1.02196,0.0488653,0.188039,0.0851443,0.0881639,0.0455186,-0.0316207,-0.0144227,-0.0251442,0.970675,0.936491
12040.8,0.000125597,0.300227,1,3,1,-12022.7,-0.0409515,1.01989,0.981749,-0.0154562,0.0588287,0.0769595,-1.17211,0.00395115,0.301316,0.00163862,0.0362345,-0.0186414,-1.84537,-1.01324,0.187921,-0.177947,0.122801,-0.161772,-4.98031,1.02196,0.0488653,0.188039,0.0851443,0.0881639,0.0455186,-0.0316207,-0.0144227,-0.0251442,0.970675,0.936491,-0.0409515,1.01989,0.981749,-0.0154562,0.0588287,0.0769595,-1.17211,0.00395115,0.301316,0.00163862,0.0362345,-0.0186414,-6.84537,-1.01324,0.187921,-0.177947,0.122801,-0.161772,-9.98031,1.02196,0.0488653,0.188039,0.0851443,0.0881639,0.0455186,-0.0316207,-0.0144227,-0.0251442,0.970675,0.936491
12043.2,0.997972,0.0445367,7,127,0,-12028.1,-0.0165032,1.03211,1.02173,-0.0260676,-0.022203,0.108102,-1.21353,-0.079003,0.265482,-0.032758,0.00421991,0.0763813,-1.9554,-0.98064,0.22014,-0.426919,-0.17992,0.0925458,-5.05919,0.84449,0.017792,0.0697965,0.200835,0.101342,-0.0013273,0.000274597,0.0623259,0.0897563,0.964304,1.07838,-0.0165032,1.03211,1.02173,-0.0260676,-0.022203,0.108102,-1.21353,-0.079003,0.265482,-0.032758,0.00421991,0.0763813,-6.9554,-0.98064,0.22014,-0.426919,-0.17992,0.0925458,-10.0592,0.84449,0.017792,0.0697965,0.200835,0.101342,-0.0013273,0.000274597,0.0623259,0.0897563,0.964304,1.07838
12046.6,0.999159,0.0735536,6,63,0,-12035.9,-0.0430961,1.03005,1.0009,-0.00928511,0.0846006,0.041389,-1.16927,0.0049402,0.275093,-0.0183354,-0.0323103,-0.0275714,-1.88865,-1.07442,0.244355,-0.417791,0.116614,-0.0768005,-4.98991,1.03342,0.0421131,0.14325,0.0396999,-0.00800958,0.0390899,-0.016956,0.013281,0.0229835,1.01025,0.935104,-0.0430961,1.03005,1.0009,-0.00928511,0.0846006,0.041389,-1.16927,0.0049402,0.275093,-0.0183354,-0.0323103,-0.0275714,-6.88865,-1.07442,0.244355,-0.417791,0.116614,-0.0768005,-9.98991,1.03342,0.0421131,0.14325,0.0396999,-0.00800958,0.0390899,-0.016956,0.013281,0.0229835,1.01025,0.935104
12044.7,0.994183,0.120978,5,31,0,-12036.5,-0.0498263,1.04656,0.996448,0.016996,0.0299395,0.0652844,-1.18619,-0.0245964,0.314741,-0.00854218,-0.0238038,0.0180124,-1.85227,-1.24988,0.342579,-0.405036,0.141198,-0.170106,-5.05504,0.992326,0.0596541,0.132183,0.0503712,0.0910116,0.0128705,-0.000473905,0.0517075,0.0334303,1.01185,0.949138,-0.0498263,1.04656,0.996448,0.016996,0.0299395,0.0652844,-1.18619,-0.0245964,0.314741,-0.00854218,-0.0238038,0.0180124,-6.85227,-1.24988,0.342579,-0.405036,0.141198,-0.170106,-10.055,0.992326,0.0596541,0.132183,0.0503712,0.0910116,0.0128705,-0.000473905,0.0517075,0.0334303,1.01185,0.949138
# Adaptation terminated
# Step size = 0.111482
# Diagonal elements of inverse mass matrix:
# 0.000742141, 0.000559285, 0.000404116, 0.00111497, 0.00134297, 0.00167885, 0.00151682, 0.000769231, 0.0007329, 0.00225254, 0.00259323, 0.00237721, 0.00737091, 0.0168027, 0.00797383, 0.0318947, 0.0403091, 0.0209283, 0.00629095, 0.00298344, 0.00300252, 0.00736732, 0.0150986, 0.00921956, 0.000449153, 0.00113061, 0.000706743, 0.00571496, 0.00199934, 0.00229243
12046.7,0.730252,0.111482,5,31,0,-12029.9,-0.0438486,1.0353,1.05189,0.0179477,0.0663042,0.0789256,-1.20525,-0.0281216,0.283715,-0.0481966,-0.0278356,0.0287112,-1.92837,-0.858489,0.260544,-0.407542,-0.373827,0.0144507,-4.97639,0.925176,0.0218495,0.0835779,0.086038,-0.109946,0.00786372,-0.0069213,0.0625885,0.0832985,0.978139,1.06547,-0.0438486,1.0353,1.05189,0.0179477,0.0663042,0.0789256,-1.20525,-0.0281216,0.283715,-0.0481966,-0.0278356,0.0287112,-6.92837,-0.858489,0.260544,-0.407542,-0.373827,0.0144507,-9.97639,0.925176,0.0218495,0.0835779,0.086038,-0.109946,0.00786372,-0.0069213,0.0625885,0.0832985,0.978139,1.06547
12040.8,0.819199,0.111482,5,31,0,-12031.6,-0.0627468,1.00278,0.978755,-0.0338388,0.0272765,0.0815555,-1.21424,-0.0555369,0.266618,-0.0210731,0.0199665,0.000216848,-1.93542,-1.29728,0.0410686,-0.225286,0.291449,-0.16393,-5.06247,0.969754,0.0134481,0.0406238,0.122308,0.0706262,0.0428263,-0.035434,0.00106199,-0.0670553,0.919346,0.990788,-0.0627468,1.00278,0.978755,-0.0338388,0.0272765,0.0815555,-1.21424,-0.0555369,0.266618,-0.0210731,0.0199665,0.000216848,-6.93542,-1.29728,0.0410686,-0.225286,0.291449,-0.16393,-10.0625,0.969754,0.0134481,0.0406238,0.122308,0.0706262,0.0428263,-0.035434,0.00106199,-0.0670553,0.919346,0.990788
12044.5,0.983794,0.111482,5,63,0,-12025.4,-0.0198717,1.02609,1.00958,-0.0138024,0.0342647,0.0348256,-1.18242,0.00743263,0.302822,-0.0331615,-0.0236192,0.00166497,-1.91369,-0.629097,0.22149,-0.445683,-0.466358,0.0590768,-4.96615,0.987151,0.0836182,0.125061,0.0710295,0.0256188,0.00840814,-0.0181217,0.0361527,0.0253206,0.947705,0.992335,-0.0198717,1.02609,1.00958,-0.0138024,0.0342647,0.0348256,-1.18242,0.00743263,0.302822,-0.0331615,-0.0236192,0.00166497,-6.91369,-0.629097,0.22149,-0.445683,-0.466358,0.0590768,-9.96615,0.987151,0.0836182,0.125061,0.0710295,0.0256188,0.00840814,-0.0181217,0.0361527,0.0253206,0.947705,0.992335
12045.8,0.881406,0.111482,5,63,0,-12033.7,-0.0240629,1.00776,1.01317,-0.0351431,0.0075397,0.0685731,-1.19976,0.0146737,0.298736,0.000689591,-0.000600611,0.0453477,-1.94618,-0.848996,0.248752,-0.228624,-0.103054,0.0108737,-5.06392,0.988575,0.0422269,0.143852,0.140777,0.0282086,0.0443486,-0.0225526,0.0403934,0.0660966,0.925351,0.961277,-0.0240629,1.00776,1.01317,-0.0351431,0.0075397,0.0685731,-1.19976,0.0146737,0.298736,0.000689591,-0.000600611,0.0453477,-6.94618,-0.848996,0.248752,-0.228624,-0.103054,0.0108737,-10.0639,0.988575,0.0422269,0.143852,0.140777,0.0282086,0.0443486,-0.0225526,0.0403934,0.0660966,0.925351,0.961277
12045.6,0.962176,0.111482,5,31,0,-12031.7,-0.0411268,1.01012,1.00959,-0.0114198,0.0258473,0.0627271,-1.20012,-0.0487358,0.266389,-0.0414775,-0.056975,0.0414596,-1.94543,-1.06907,0.0681323,-0.292157,0.00241716,-0.0411541,-5.08074,0.912642,0.0171687,0.173579,0.0562335,0.130076,0.0291127,-0.0245651,-0.00208304,0.00447323,0.928437,0.988632,-0.0411268,1.01012,1.00959,-0.0114198,0.0258473,0.0627271,-1.20012,-0.0487358,0.266389,-0.0414775,-0.056975,0.0414596,-6.94543,-1.06907,0.0681323,-0.292157,0.00241716,-0.0411541,-10.0807,0.912642,0.0171687,0.173579,0.0562335,0.130076,0.0291127,-0.0245651,-0.00208304,0.00447323,0.928437,0.988632
12044.3,0.981398,0.111482,5,31,0,-12027.6,-0.0588438,1.02061,1.00718,-0.0169986,0.0961762,0.0626246,-1.21338,-0.0151445,0.289614,-0.0512807,-0.00476184,0.0393391,-2.04608,-1.02326,0.317184,-0.553282,-0.0454978,0.204398,-5.01988,0.968668,0.0866327,0.097231,0.0881601,0.000540948,0.0463817,0.00956204,0.060419,0.0693746,0.93344,1.01144,-0.0588438,1.02061,1.00718,-0.0169986,0.0961762,0.0626246,-1.21338,-0.0151445,0.289614,-0.0512807,-0.00476184,0.0393391,-7.04608,-1.02326,0.317184,-0.553282,-0.0454978,0.204398,-10.0199,0.968668,0.0866327,0.097231,0.0881601,0.000540948,0.0463817,0.00956204,0.060419,0.0693746,0.93344,1.01144
12043.5,0.920747,0.111482,5,31,0,-12025.7,-0.066618,1.01221,1.00045,-0.0429139,0.0715117,0.0775045,-1.21313,-0.040447,0.289691,-0.0361681,0.0148088,0.0303554,-1.95897,-1.2377,0.261296,-0.575308,0.160748,0.0333129,-4.96692,0.929117,0.0356605,0.0764414,0.053507,-0.0911987,0.00804557,-0.03894,0.0299114,0.106613,1.0221,0.973627,-0.066618,1.01221,1.00045,-0.0429139,0.0715117,0.0775045,-1.21313,-0.040447,0.289691,-0.0361681,0.0148088,0.0303554,-6.95897,-1.2377,0.261296,-0.575308,0.160748,0.0333129,-9.96692,0.929117,0.0356605,0.0764414,0.053507,-0.0911987,0.00804557,-0.03894,0.0299114,0.106613,1.0221,0.973627
12043,0.961584,0.111482,5,31,0,-12027.7,-0.0446958,1.04893,0.999867,-0.022458,0.0338798,0.0944614,-1.21092,-0.0489476,0.304309,-0.0823225,0.003803,0.0149802,-1.98285,-1.1543,0.299714,-0.450799,0.212044,-0.133333,-5.05746,0.961239,0.0494741,0.0126685,0.0657672,0.0854718,0.00931801,-0.0193588,0.0929106,0.026117,0.999084,1.01819,-0.0446958,1.04893,0.999867,-0.022458,0.0338798,0.0944614,-1.21092,-0.0489476,0.304309,-0.0823225,0.003803,0.0149802,-6.98285,-1.1543,0.299714,-0.450799,0.212044,-0.133333,-10.0575,0.961239,0.0494741,0.0126685,0.0657672,0.0854718,0.00931801,-0.0193588,0.0929106,0.026117,0.999084,1.01819
12043.5,0.936544,0.111482,5,63,0,-12029.7,-0.037294,1.01683,1.05244,0.0288429,0.00412156,0.0698545,-1.19225,-0.0477178,0.296534,-0.0354969,-0.00921283,0.0110453,-1.91437,-1.26545,0.33684,-0.536907,0.0937172,0.087564,-5.07931,0.949338,0.090661,0.0794605,0.141942,0.0993148,0.0285472,-0.0345274,0.0229476,0.101244,0.921706,0.986393,-0.037294,1.01683,1.05244,0.0288429,0.00412156,0.0698545,-1.19225,-0.0477178,0.296534,-0.0354969,-0.00921283,0.0110453,-6.91437,-1.26545,0.33684,-0.536907,0.0937172,0.087564,-10.0793,0.949338,0.090661,0.0794605,0.141942,0.0993148,0.0285472,-0.0345274,0.0229476,0.101244,0.921706,0.986393
12042.1,0.980629,0.111482,6,63,0,-12027.8,-0.0455632,1.03713,1.04349,-0.00393132,0.0455033,0.0583378,-1.22019,-0.0356341,0.271545,-0.00895406,0.00417034,0.0243218,-1.92951,-0.828138,0.292035,-0.508444,-0.423724,-0.0337545,-5.06366,0.927655,0.000915697,0.210848,0.203421,0.0167329,-0.0176955,-0.0147198,0.0361997,0.0999511,1.02472,1.10071,-0.0455632,1.03713,1.04349,-0.00393132,0.0455033,0.0583378,-1.22019,-0.0356341,0.271545,-0.00895406,0.00417034,0.0243218,-6.92951,-0.828138,0.292035,-0.508444,-0.423724,-0.0337545,-10.0637,0.927655,0.000915697,0.210848,0.203421,0.0167329,-0.0176955,-0.0147198,0.0361997,0.0999511,1.02472,1.10071
